dataset_name,dataset_id,recording_idx,cell_num,target_fps,actual_fps,model,evaluation_mode,status,error_message,tolerance_sec,tolerance_bins,burst_gap_sec,n_true_events,n_predicted_events,n_predicted_events_from_model,n_matched_events,TP,FP,FN,precision,recall,F1,mean_abs_timing_error_sec,median_abs_timing_error_sec,mean_signed_timing_error_sec,median_signed_timing_error_sec,std_timing_error_sec,mean_timing_score,total_timing_score,timing_weighted_recall
data.3.train.preprocessed.mat,3,1,2,20,20.0000229348518,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,534,397,397,179,179,218,355,0.45088161209068,0.335205992509363,0.38453276047261,0.0466479911994993,0.0499999426629363,0.0175977451830446,0,0.0569380560130832,0.533520088005007,95.5000957528963,0.178839130623401
data.3.train.preprocessed.mat,3,1,2,20,20.0000229348518,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,333,397,397,130,130,267,203,0.327455919395466,0.39039039039039,0.356164383561644,0.0542307070421079,0.0499999426629363,0.00730768392765993,0,0.0650316822656861,0.457692929578921,59.5000808452597,0.178678921457236
data.3.train.preprocessed.mat,3,1,2,20,20.0000229348518,OASIS,spike_bins,ok,,0.1,2,0.1,534,234,234,159,159,75,375,0.67948717948718,0.297752808988764,0.4140625,0.0449685018918232,0.0499999426629363,0.00849055630125334,0,0.0563126774138968,0.550314981081767,87.500081992001,0.163857831445695
data.3.train.preprocessed.mat,3,1,2,20,20.0000229348518,OASIS,burst_onsets,ok,,0.1,2,0.1,333,234,234,118,118,116,215,0.504273504273504,0.354354354354354,0.416225749559083,0.0563558675777164,0.0499999426629363,-0.0114406648466041,0,0.0664775457810663,0.436441324222836,51.5000762582947,0.154654883658543
data.3.train.preprocessed.mat,3,1,2,10,10.0000114674259,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,477,231,231,127,127,104,350,0.54978354978355,0.266247379454927,0.358757062146893,0.0543306463581513,0.0999998853258727,0.0259842221712898,0,0.0692505562789753,0.456693536418487,58.0000791251478,0.121593457285425
data.3.train.preprocessed.mat,3,1,2,10,10.0000114674259,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,305,231,231,99,99,132,206,0.428571428571429,0.324590163934426,0.369402985074627,0.0646463905136955,0.0999998853258727,0.0121211982213179,0,0.0798885135792428,0.353536094863045,35.0000733914415,0.114754338988333
data.3.train.preprocessed.mat,3,1,2,10,10.0000114674259,OASIS,spike_bins,ok,,0.1,1,0.1,477,222,222,146,146,76,331,0.657657657657658,0.306079664570231,0.417739628040057,0.0479451504987061,0,0.0205479216423026,0,0.0663509322401925,0.520548495012939,76.0000802718891,0.159329308746099
data.3.train.preprocessed.mat,3,1,2,10,10.0000114674259,OASIS,burst_onsets,ok,,0.1,1,0.1,305,222,222,102,102,120,203,0.459459459459459,0.334426229508197,0.387096774193548,0.0617646350542155,0.0999998853258727,0.00686273722824616,0,0.0786768452958174,0.382353649457845,39.0000722447002,0.127869089326886
data.3.train.preprocessed.mat,3,2,2,100,99.9996003444444,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,1134,662,662,526,526,136,608,0.794561933534743,0.46384479717813,0.585746102449889,0.0312358662807418,0.0200000799314306,-0.000589355967561166,0,0.0408277285638077,0.68764138278085,361.699367342727,0.318958877727273
data.3.train.preprocessed.mat,3,2,2,100,99.9996003444444,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,387,662,662,305,305,357,82,0.460725075528701,0.788113695090439,0.581506196377502,0.0475739606237799,0.0500001998285764,-0.0127541493333221,-0.0100000399657153,0.0534498504296137,0.52426051169382,159.899456066615,0.413176889061021
data.3.train.preprocessed.mat,3,2,2,100,99.9996003444444,OASIS,spike_bins,ok,,0.1,10,0.1,1134,319,319,259,259,60,875,0.811912225705329,0.228395061728395,0.356503785271851,0.0274518471645697,0.0200000799314306,-0.00706566530396099,-0.0100000399657153,0.0357517560729329,0.725481605508193,187.899735826622,0.165696416072859
data.3.train.preprocessed.mat,3,2,2,100,99.9996003444444,OASIS,burst_onsets,ok,,0.1,10,0.1,387,319,319,184,184,135,203,0.576802507836991,0.475452196382429,0.521246458923513,0.0386958068238548,0.0300001198971458,-0.00315218651093199,-0.0100000399657153,0.0471583191045491,0.613042062084437,112.799739423536,0.291472194892859
data.3.train.preprocessed.mat,3,2,2,50,49.9998001722222,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,1026,488,488,434,434,54,592,0.889344262295082,0.423001949317739,0.57331571994716,0.0300001198971458,0.0200000799314306,0.000414748201343031,0,0.0397315125904194,0.699998920741514,303.799531601817,0.296100907993974
data.3.train.preprocessed.mat,3,2,2,50,49.9998001722222,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,370,488,488,267,267,221,103,0.547131147540984,0.721621621621622,0.622377622377622,0.0509365331586996,0.0400001598628611,-0.00104869332973793,0,0.0581840987027286,0.490635072560687,130.999564373703,0.354052876685685
data.3.train.preprocessed.mat,3,2,2,50,49.9998001722222,OASIS,spike_bins,ok,,0.1,5,0.1,1026,156,156,140,140,16,886,0.897435897435897,0.1364522417154,0.236886632825719,0.0241429536315126,0.0200000799314306,-0.00242858113453085,0,0.0341363727617245,0.758570577872632,106.199880902168,0.103508655850067
data.3.train.preprocessed.mat,3,2,2,50,49.9998001722222,OASIS,burst_onsets,ok,,0.1,5,0.1,370,156,156,105,105,51,265,0.673076923076923,0.283783783783784,0.399239543726236,0.0361906208283029,0.0200000799314306,-0.00342858513110238,0,0.0475927835916258,0.638094134280245,66.9998840994257,0.181080767836286
data.3.train.preprocessed.mat,3,2,2,20,19.9999200688889,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,869,268,268,266,266,2,603,0.992537313432836,0.306098964326812,0.467897977132806,0.0246241585621936,0,0.0152256247598297,0,0.0350653874725009,0.753758594674524,200.499786183423,0.230724725182305
data.3.train.preprocessed.mat,3,2,2,20,19.9999200688889,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,334,268,268,179,179,89,155,0.667910447761194,0.535928143712575,0.59468438538206,0.0664807126212357,0.0500001998285764,0.0491622076526785,0.0500001998285764,0.0564581398470971,0.335194682292078,59.9998481302819,0.17964026386312
data.3.train.preprocessed.mat,3,2,2,20,19.9999200688889,OASIS,spike_bins,ok,,0.1,2,0.1,869,161,161,157,157,4,712,0.975155279503106,0.180667433831991,0.304854368932039,0.0149682126875356,0,0.00414014393485028,0,0.0299369031670459,0.850318000403992,133.499926063427,0.153624771074139
data.3.train.preprocessed.mat,3,2,2,20,19.9999200688889,OASIS,burst_onsets,ok,,0.1,2,0.1,334,161,161,111,111,50,223,0.68944099378882,0.332335329341317,0.448484848484848,0.0391893458115869,0.0500001998285764,0.0148649242733606,0,0.0533407122882289,0.608107406007704,67.4999220668552,0.202095575050465
data.3.train.preprocessed.mat,3,2,2,10,9.99996003444445,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,682,203,203,203,203,0,479,1,0.297653958944282,0.458757062146893,0.0285715427591865,0,0.0285715427591865,0,0.0452872583733746,0.714285714285714,145,0.212609970674487
data.3.train.preprocessed.mat,3,2,2,10,9.99996003444445,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,306,203,203,107,107,96,199,0.527093596059113,0.349673202614379,0.420432220039293,0.0887854015647618,0.100000399657153,0.075701237123639,0.100000399657153,0.0563701649126648,0.11214953271028,12,0.0392156862745098
data.3.train.preprocessed.mat,3,2,2,10,9.99996003444445,OASIS,spike_bins,ok,,0.1,1,0.1,682,150,150,146,146,4,536,0.973333333333333,0.214076246334311,0.350961538461538,0.0130137506403144,0,0.00616440819804367,0,0.0356664170400777,0.86986301369863,127,0.186217008797654
data.3.train.preprocessed.mat,3,2,2,10,9.99996003444445,OASIS,burst_onsets,ok,,0.1,1,0.1,306,150,150,97,97,53,209,0.646666666666667,0.316993464052288,0.425438596491228,0.0567012575375609,0.100000399657153,0.0422682101643636,0,0.062641842542136,0.43298969072165,42,0.137254901960784
data.3.train.preprocessed.mat,3,3,3,100,99.9983830476719,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,561,463,463,224,224,239,337,0.483801295896328,0.399286987522282,0.4375,0.0342416250993256,0.0300004850935422,0.00325898126760205,0,0.0447582158714971,0.65758468743175,147.298969984712,0.262565008885405
data.3.train.preprocessed.mat,3,3,3,100,99.9983830476719,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,192,463,463,125,125,338,67,0.269978401727862,0.651041666666667,0.381679389312977,0.0491207942598264,0.0500008084892369,-0.00240003880748337,0,0.0593577269357457,0.508793997775905,63.5992497219881,0.331246092302022
data.3.train.preprocessed.mat,3,3,3,100,99.9983830476719,OASIS,spike_bins,ok,,0.1,10,0.1,561,211,211,142,142,69,419,0.672985781990521,0.253119429590018,0.367875647668394,0.0404936125088891,0.0400006467913895,0.0199298997217663,0.0200003233956948,0.0457024620154112,0.595064330398004,84.4991349165165,0.150622343879709
data.3.train.preprocessed.mat,3,3,3,100,99.9983830476719,OASIS,burst_onsets,ok,,0.1,10,0.1,192,211,211,72,72,139,120,0.341232227488152,0.375,0.357320099255583,0.0518063932402371,0.0600009701870843,0.00458340744484672,0.00500008084892369,0.0595990896637532,0.481937190499347,34.699477715953,0.180726446437255
data.3.train.preprocessed.mat,3,3,3,50,49.999191523836,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,530,349,349,190,190,159,340,0.544412607449857,0.358490566037736,0.43230944254835,0.0352637280924092,0.0400006467913895,0.00957910225793802,0,0.0446845806148084,0.64736339990895,122.9990459827,0.232073671665473
data.3.train.preprocessed.mat,3,3,3,50,49.999191523836,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,188,349,349,99,99,250,89,0.283667621776504,0.526595744680851,0.368715083798883,0.0496977732862718,0.0600009701870843,-0.00242428162372058,0,0.0595415664501808,0.503024227111189,49.7993984840077,0.264890417468126
data.3.train.preprocessed.mat,3,3,3,50,49.999191523836,OASIS,spike_bins,ok,,0.1,5,0.1,530,56,56,47,47,9,483,0.839285714285714,0.0886792452830189,0.160409556313993,0.0395751079957365,0.0400006467913895,0.0131917026652455,0.0200003233956948,0.0486837180007672,0.604249952156555,28.3997477513581,0.0535844297195435
data.3.train.preprocessed.mat,3,3,3,50,49.999191523836,OASIS,burst_onsets,ok,,0.1,5,0.1,188,56,56,22,22,34,166,0.392857142857143,0.117021276595745,0.180327868852459,0.06272828701377,0.0600009701870843,-0.00818195048005695,-0.0100001616978474,0.0700104078581898,0.372720069823162,8.19984153610956,0.0436161783835615
data.3.train.preprocessed.mat,3,3,3,20,19.9996766095344,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,436,163,163,103,103,60,333,0.631901840490798,0.236238532110092,0.343906510851419,0.0504862532318509,0.0500008084892369,0.0320393530125207,0.0500008084892369,0.0559483453870249,0.495142648292136,50.99969277409,0.116971772417638
data.3.train.preprocessed.mat,3,3,3,20,19.9996766095344,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,177,163,163,48,48,115,129,0.294478527607362,0.271186440677966,0.282352941176471,0.0635426941217386,0.0500008084892369,0.00729178457134705,0,0.0736518783454472,0.364580133063437,17.499846387045,0.0988691886273728
data.3.train.preprocessed.mat,3,3,3,20,19.9996766095344,OASIS,spike_bins,ok,,0.1,2,0.1,436,51,51,41,41,10,395,0.803921568627451,0.0940366972477064,0.168377823408624,0.0378054893455206,0.0500008084892369,0.023171106373061,0,0.0488597208694225,0.621948261624743,25.4998787266145,0.0584859603821433
data.3.train.preprocessed.mat,3,3,3,20,19.9996766095344,OASIS,burst_onsets,ok,,0.1,2,0.1,177,51,51,18,18,33,159,0.352941176470588,0.101694915254237,0.157894736842105,0.0611120992646229,0.0500008084892369,0.00555564538769299,0,0.0725369427430547,0.388885295603391,6.99993532086105,0.0395476571800059
data.3.train.preprocessed.mat,3,3,3,10,9.99983830476719,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,345,107,107,65,65,42,280,0.607476635514019,0.188405797101449,0.287610619469027,0.0446161060365499,0,0.0323082147161223,0,0.0589174515969793,0.553846153846154,36,0.104347826086957
data.3.train.preprocessed.mat,3,3,3,10,9.99983830476719,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,164,107,107,28,28,79,136,0.261682242990654,0.170731707317073,0.206642066420664,0.0750012127338554,0.100001616978474,0.00357148632065978,0,0.0881181103337625,0.25,7,0.0426829268292683
data.3.train.preprocessed.mat,3,3,3,10,9.99983830476719,OASIS,spike_bins,ok,,0.1,1,0.1,345,45,45,41,41,4,304,0.911111111111111,0.118840579710145,0.21025641025641,0.036585957431149,0,0.0268297021161759,0,0.0548843560209302,0.634146341463415,26,0.0753623188405797
data.3.train.preprocessed.mat,3,3,3,10,9.99983830476719,OASIS,burst_onsets,ok,,0.1,1,0.1,164,45,45,17,17,28,147,0.377777777777778,0.103658536585366,0.162679425837321,0.0764718247482447,0.100001616978474,0.0176473441726719,0,0.0882857276546207,0.235294117647059,4,0.024390243902439
data.3.train.preprocessed.mat,3,4,3,100,99.9990535871405,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,617,347,347,161,161,186,456,0.463976945244957,0.260940032414911,0.33402489626556,0.0322363299334924,0.0200001892843633,0.00403730529032179,0,0.0418838490035404,0.677636818233003,109.099527735514,0.176822573315257
data.3.train.preprocessed.mat,3,4,3,100,99.9990535871405,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,224,347,347,78,78,269,146,0.22478386167147,0.348214285714286,0.273204903677758,0.045769663939216,0.0400003785687266,-0.0150001419632725,-0.0200001892843633,0.0523665895219368,0.5423036032801,42.2996810558478,0.188837861856463
data.3.train.preprocessed.mat,3,4,3,100,99.9990535871405,OASIS,spike_bins,ok,,0.1,10,0.1,617,183,183,112,112,71,505,0.612021857923497,0.181523500810373,0.28,0.0344646118918046,0.030000283926545,0.00571433979553238,0,0.045771392265006,0.655354219089745,73.3996725380515,0.118962192120019
data.3.train.preprocessed.mat,3,4,3,100,99.9990535871405,OASIS,burst_onsets,ok,,0.1,10,0.1,224,183,183,62,62,121,162,0.33879781420765,0.276785714285714,0.304668304668305,0.0500004732109083,0.0500004732109083,0.00193550218880935,0,0.0595022840016896,0.499996336431678,30.999772858764,0.138391843119482
data.3.train.preprocessed.mat,3,4,3,50,49.9995267935702,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,583,253,253,118,118,135,465,0.466403162055336,0.202401372212693,0.282296650717703,0.0335596396466435,0.0200001892843633,0.00203391755434203,0,0.0461432718403188,0.664404565996429,78.3997387875786,0.134476395862056
data.3.train.preprocessed.mat,3,4,3,50,49.9995267935702,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,219,253,253,62,62,191,157,0.245059288537549,0.28310502283105,0.26271186440678,0.0500004732109083,0.0400003785687266,-0.0125807642272608,0,0.0595324940721183,0.499997252323758,30.999829644073,0.14155173353458
data.3.train.preprocessed.mat,3,4,3,50,49.9995267935702,OASIS,spike_bins,ok,,0.1,5,0.1,583,80,80,64,64,16,519,0.8,0.109777015437393,0.193061840120664,0.0281252661811359,0.0200001892843633,-0.00250002366054542,0,0.0410191605293873,0.718747929702276,45.9998675009457,0.0789020025745209
data.3.train.preprocessed.mat,3,4,3,50,49.9995267935702,OASIS,burst_onsets,ok,,0.1,5,0.1,219,80,80,27,27,53,192,0.3375,0.123287671232877,0.180602006688963,0.0525930903403628,0.06000056785309,-0.00666672976145444,0,0.0615198099948767,0.474070498702767,12.7999034649747,0.0584470477852726
data.3.train.preprocessed.mat,3,4,3,20,19.9998107174281,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,493,140,140,78,78,62,415,0.557142857142857,0.158215010141988,0.246445497630332,0.0371798390542651,0.0500004732109083,0.00641031707832158,0,0.0530619553834922,0.628203429499303,48.9998675009457,0.0993912119694638
data.3.train.preprocessed.mat,3,4,3,20,19.9998107174281,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,203,140,140,41,41,99,162,0.292857142857143,0.201970443349754,0.239067055393586,0.0524395206846111,0.0500004732109083,-0.00853666615795995,0,0.0660521571147675,0.47560802483814,19.4999290183638,0.0960587636372599
data.3.train.preprocessed.mat,3,4,3,20,19.9998107174281,OASIS,spike_bins,ok,,0.1,2,0.1,493,80,80,63,63,17,430,0.7875,0.127789046653144,0.219895287958115,0.0357146237220774,0,0.0119048745740258,0,0.0529111723708388,0.642855865938819,40.4999195541456,0.082149938243703
data.3.train.preprocessed.mat,3,4,3,20,19.9998107174281,OASIS,burst_onsets,ok,,0.1,2,0.1,203,80,80,29,29,51,174,0.3625,0.142857142857143,0.204946996466431,0.0534487817082123,0.0500004732109083,-0.0189656967351721,0,0.0646615312498717,0.465515446441382,13.4999479468001,0.0665022066344832
data.3.train.preprocessed.mat,3,4,3,10,9.99990535871405,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,396,83,83,45,45,38,351,0.542168674698795,0.113636363636364,0.187891440501044,0.0422226218225448,0,0.0288891622996359,0,0.058861804638465,0.577777777777778,26,0.0656565656565657
data.3.train.preprocessed.mat,3,4,3,10,9.99990535871405,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,184,83,83,30,30,53,154,0.36144578313253,0.16304347826087,0.224719101123595,0.0666672976145444,0.100000946421817,0.0200001892843633,0,0.0805163420043045,0.333333333333333,10,0.0543478260869565
data.3.train.preprocessed.mat,3,4,3,10,9.99990535871405,OASIS,spike_bins,ok,,0.1,1,0.1,396,79,79,55,55,24,341,0.69620253164557,0.138888888888889,0.231578947368421,0.034545781491173,0,0.0127273931809585,0,0.0579102653336709,0.654545454545455,36,0.0909090909090909
data.3.train.preprocessed.mat,3,4,3,10,9.99990535871405,OASIS,burst_onsets,ok,,0.1,1,0.1,184,79,79,32,32,47,152,0.405063291139241,0.173913043478261,0.243346007604563,0.0593755619379536,0.100000946421817,-0.00937508872704531,0,0.0777072760290372,0.40625,13,0.0706521739130435
data.3.train.preprocessed.mat,3,5,4,100,100.001279191729,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,751,270,270,232,232,38,519,0.859259259259259,0.308921438082557,0.454456415279138,0.0274565453298671,0.0199997441649268,0.00676715481442565,0,0.0360055172210212,0.725434546701329,168.300814834708,0.224102283401742
data.3.train.preprocessed.mat,3,5,4,100,100.001279191729,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,175,270,270,122,122,148,53,0.451851851851852,0.697142857142857,0.548314606741573,0.0475403754740062,0.0499993604123169,0.00409830823051778,0,0.0548884287767495,0.524596245259938,64.0007419217124,0.365718525266928
data.3.train.preprocessed.mat,3,5,4,100,100.001279191729,OASIS,spike_bins,ok,,0.1,10,0.1,751,137,137,95,95,42,656,0.693430656934307,0.126498002663116,0.213963963963964,0.0139998209154487,0.00999987208246338,-0.00263154528485878,0,0.0229802957344722,0.860001790845513,81.7001701303237,0.10878850882866
data.3.train.preprocessed.mat,3,5,4,100,100.001279191729,OASIS,burst_onsets,ok,,0.1,10,0.1,175,137,137,58,58,79,117,0.423357664233577,0.331428571428571,0.371794871794872,0.0318961437113056,0.0249996802061584,0.0098274604948347,0.00999987208246338,0.0401959934461973,0.681038562886944,39.5002366474427,0.225715637985387
data.3.train.preprocessed.mat,3,5,4,50,50.0006395958647,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,641,208,208,190,190,18,451,0.913461538461538,0.296411856474259,0.447585394581861,0.0276838563967144,0.0199997441649268,0.00789463585457635,0,0.0365547667301452,0.723161436032856,137.400672846243,0.21435362378509
data.3.train.preprocessed.mat,3,5,4,50,50.0006395958647,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,172,208,208,96,96,112,76,0.461538461538462,0.558139534883721,0.505263157894737,0.053540981774856,0.0599992324947803,0.0081248960670015,0.0199997441649268,0.0606329391717443,0.46459018225144,44.6006574961382,0.259306148233362
data.3.train.preprocessed.mat,3,5,4,50,50.0006395958647,OASIS,spike_bins,ok,,0.1,5,0.1,641,75,75,62,62,13,579,0.826666666666667,0.0967238689547582,0.173184357541899,0.0129030607515656,0,0.000645153037578282,0,0.0226061778906618,0.870969392484343,54.0001023340293,0.084243529382261
data.3.train.preprocessed.mat,3,5,4,50,50.0006395958647,OASIS,burst_onsets,ok,,0.1,5,0.1,172,75,75,44,44,31,128,0.586666666666667,0.255813953488372,0.356275303643725,0.0363631712089577,0.0299996162473901,0.0199997441649268,0.0199997441649268,0.0402313713641941,0.636368287910423,28.0002046680586,0.162791887604992
data.3.train.preprocessed.mat,3,5,4,20,20.0002558383459,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,468,104,104,103,103,1,365,0.990384615384615,0.22008547008547,0.36013986013986,0.0184463659773596,0,0.0116503364067535,0,0.0329908747377053,0.815536340226404,84.0002430433196,0.179487698810512
data.3.train.preprocessed.mat,3,5,4,20,20.0002558383459,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,157,104,104,49,49,55,108,0.471153846153846,0.312101910828025,0.375478927203065,0.0744888430632476,0.0999987208246338,0.0602033115168714,0.0999987208246338,0.0568063223403189,0.255111569367524,12.5004668990087,0.0796208082739405
data.3.train.preprocessed.mat,3,5,4,20,20.0002558383459,OASIS,spike_bins,ok,,0.1,2,0.1,468,76,76,68,68,8,400,0.894736842105263,0.145299145299145,0.25,0.0139704095269709,0,0.00367642355972918,0,0.0277460667486832,0.860295904730291,58.5001215216598,0.125000259661666
data.3.train.preprocessed.mat,3,5,4,20,20.0002558383459,OASIS,burst_onsets,ok,,0.1,2,0.1,157,76,76,42,42,34,115,0.552631578947368,0.267515923566879,0.360515021459227,0.0511898213745149,0.0499993604123169,0.0202378363573664,0.0499993604123169,0.060545039460049,0.488101786254851,20.5002750227037,0.13057500014461
data.3.train.preprocessed.mat,3,5,4,10,10.0001279191729,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,347,75,75,75,75,0,272,1,0.216138328530259,0.355450236966825,0.0279996418308975,0,0.0279996418308975,0,0.045201669994029,0.720003581691025,54.0002686268269,0.155620370682498
data.3.train.preprocessed.mat,3,5,4,10,10.0001279191729,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,134,75,75,25,25,50,109,0.333333333333333,0.186567164179104,0.239234449760766,0.0959987719916485,0.0999987208246338,0.0559992836617949,0.0999987208246338,0.0820558411824073,0.0400122800835156,1.00030700208789,0.00746497762752156
data.3.train.preprocessed.mat,3,5,4,10,10.0001279191729,OASIS,spike_bins,ok,,0.1,1,0.1,347,59,59,56,56,3,291,0.949152542372881,0.161383285302594,0.275862068965517,0.0142855315463763,0,0.0142855315463763,0,0.0353089415111305,0.857144684536237,48.0001023340293,0.138328825170113
data.3.train.preprocessed.mat,3,5,4,10,10.0001279191729,OASIS,burst_onsets,ok,,0.1,1,0.1,134,59,59,27,27,32,107,0.457627118644068,0.201492537313433,0.27979274611399,0.0814804391904424,0.0999987208246338,0.0592585012294126,0.0999987208246338,0.069387979043582,0.185195608095576,5.00028141858057,0.0373155329744818
data.3.train.preprocessed.mat,3,6,4,100,99.9987162017924,SimpleBaseline,spike_bins,ok,,0.1,10,0.1,59,500,500,42,42,458,17,0.084,0.711864406779661,0.150268336314848,0.0497625436125477,0.0400005135258757,-0.00928583349707829,0.0100001283814689,0.0592807028314969,0.502375480885015,21.0997701971706,0.357623223680858
data.3.train.preprocessed.mat,3,6,4,100,99.9987162017924,SimpleBaseline,burst_onsets,ok,,0.1,10,0.1,33,500,500,31,31,469,2,0.062,0.939393939393939,0.116322701688555,0.0509683962668416,0.0600007702888135,-0.0264519524929178,-0.0100001283814689,0.0550490725498392,0.490316865599125,15.1998228335729,0.460600691926451
data.3.train.preprocessed.mat,3,6,4,100,99.9987162017924,OASIS,spike_bins,ok,,0.1,10,0.1,59,624,624,41,41,583,18,0.0657051282051282,0.694915254237288,0.120058565153734,0.0382931745339176,0.0400005135258757,-0.0226832180360149,-0.0300003851444068,0.0406837123292575,0.617068567786358,25.2998112792407,0.428810360665096
data.3.train.preprocessed.mat,3,6,4,100,99.9987162017924,OASIS,burst_onsets,ok,,0.1,10,0.1,33,624,624,31,31,593,2,0.0496794871794872,0.939393939393939,0.0943683409436834,0.0458070396828576,0.0400005135258757,-0.0412908526718717,-0.0400005135258757,0.0357534948163803,0.541930017305194,16.799830536461,0.509085773832152
data.3.train.preprocessed.mat,3,6,4,50,49.9993581008962,SimpleBaseline,spike_bins,ok,,0.1,5,0.1,53,350,350,35,35,315,18,0.1,0.660377358490566,0.173697270471464,0.0457148726010008,0.0400005135258757,-0.0182859490404003,0,0.0551734698333215,0.542853108010977,18.9998587803842,0.358487901516683
data.3.train.preprocessed.mat,3,6,4,50,49.9993581008962,SimpleBaseline,burst_onsets,ok,,0.1,5,0.1,33,350,350,29,29,321,4,0.0828571428571429,0.878787878787879,0.151436031331593,0.0517248019731151,0.0600007702888135,-0.0310348811838691,-0.0200002567629378,0.054664925370051,0.482754193742451,13.9998716185311,0.424238533894881
data.3.train.preprocessed.mat,3,6,4,50,49.9993581008962,OASIS,spike_bins,ok,,0.1,5,0.1,53,133,133,26,26,107,27,0.195488721804511,0.490566037735849,0.279569892473118,0.0369235509469622,0.0400005135258757,-0.0184617754734811,-0.0100001283814689,0.0441541449784962,0.630764984305259,16.3998895919367,0.309431879093146
data.3.train.preprocessed.mat,3,6,4,50,49.9993581008962,OASIS,burst_onsets,ok,,0.1,5,0.1,33,133,133,23,23,110,10,0.172932330827068,0.696969696969697,0.27710843373494,0.0382613607638811,0.0400005135258757,-0.0243481386679243,-0.0200002567629378,0.0430466259356279,0.617386950541489,14.1998998624542,0.430299995831947
data.3.train.preprocessed.mat,3,6,4,20,19.9997432403585,SimpleBaseline,spike_bins,ok,,0.1,2,0.1,49,152,152,31,31,121,18,0.203947368421053,0.63265306122449,0.308457711442786,0.0370972504473847,0.0500006419073446,-0.0112904675274649,0,0.0511697840335433,0.629029566195006,19.4999165520452,0.397957480653984
data.3.train.preprocessed.mat,3,6,4,20,19.9997432403585,SimpleBaseline,burst_onsets,ok,,0.1,2,0.1,32,152,152,25,25,127,7,0.164473684210526,0.78125,0.271739130434783,0.0440005648784633,0.0500006419073446,-0.0120001540577627,0,0.0545442608114212,0.55999640531887,13.9999101329717,0.437497191655367
data.3.train.preprocessed.mat,3,6,4,20,19.9997432403585,OASIS,spike_bins,ok,,0.1,2,0.1,49,83,83,24,24,59,25,0.289156626506024,0.489795918367347,0.363636363636364,0.0250003209536723,0.0250003209536723,-0.0125001604768362,0,0.0337836299482446,0.749996790463277,17.9999229711186,0.367345366757523
data.3.train.preprocessed.mat,3,6,4,20,19.9997432403585,OASIS,burst_onsets,ok,,0.1,2,0.1,32,83,83,21,21,62,11,0.253012048192771,0.65625,0.365217391304348,0.0285717953756255,0.0500006419073446,-0.0142858976878127,0,0.0358573186156455,0.714282046243745,14.9999229711186,0.468747592847458
data.3.train.preprocessed.mat,3,6,4,10,9.99987162017924,SimpleBaseline,spike_bins,ok,,0.1,1,0.1,43,64,64,26,26,38,17,0.40625,0.604651162790698,0.485981308411215,0.0461544386837027,0,0.0384620322364189,0,0.0571106137797148,0.538461538461538,14,0.325581395348837
data.3.train.preprocessed.mat,3,6,4,10,9.99987162017924,SimpleBaseline,burst_onsets,ok,,0.1,1,0.1,30,64,64,25,25,39,5,0.390625,0.833333333333333,0.531914893617021,0.0800010270517514,0.100001283814689,0.0720009243465763,0.100001283814689,0.054160951348229,0.2,5,0.166666666666667
data.3.train.preprocessed.mat,3,6,4,10,9.99987162017924,OASIS,spike_bins,ok,,0.1,1,0.1,43,57,57,24,24,33,19,0.421052631578947,0.558139534883721,0.48,0.0166668806357815,0,0.00833344031789077,0,0.0408253531615385,0.833333333333333,20,0.465116279069767
